Instance,Terminal,Layer,X location,Y location,Voltage
_266_,VGND,li1,36.1100,48.9600,0.000157
_265_,VGND,li1,22.5400,54.4000,0.000059
_264_,VGND,li1,35.1900,65.2800,0.000001
_263_,VGND,li1,32.8900,65.2800,0.000001
_262_,VGND,li1,25.0700,54.4000,0.000059
_261_,VGND,li1,20.7000,48.9600,0.000091
_260_,VGND,li1,27.8300,54.4000,0.000069
_259_,VGND,li1,28.7500,54.4000,0.000084
_258_,VGND,li1,31.5100,48.9600,0.000123
_257_,VGND,li1,31.9700,43.5200,0.000103
_256_,VGND,li1,29.2100,48.9600,0.000104
_255_,VGND,li1,29.2100,43.5200,0.000092
_254_,VGND,li1,35.4200,27.2000,0.000031
_253_,VGND,li1,42.0900,43.5200,0.000173
_252_,VGND,li1,34.9600,54.4000,0.000110
_251_,VGND,li1,57.0400,54.4000,0.000240
_250_,VGND,li1,31.0500,27.2000,0.000023
_249_,VGND,li1,33.8100,27.2000,0.000027
_248_,VGND,li1,42.0900,27.2000,0.000041
_247_,VGND,li1,37.4900,27.2000,0.000034
_246_,VGND,li1,54.9700,32.6400,0.000131
_245_,VGND,li1,53.5900,32.6400,0.000130
_244_,VGND,li1,58.8800,38.0800,0.000291
_243_,VGND,li1,52.4400,38.0800,0.000255
_242_,VGND,li1,51.2900,32.6400,0.000130
_241_,VGND,li1,47.6100,32.6400,0.000129
_240_,VGND,li1,39.5600,43.5200,0.000157
_239_,VGND,li1,38.8700,38.0800,0.000171
_238_,VGND,li1,37.7200,43.5200,0.000146
_237_,VGND,li1,48.3000,16.3200,0.000044
_236_,VGND,li1,46.9200,27.2000,0.000048
_235_,VGND,li1,56.3500,38.0800,0.000279
_234_,VGND,li1,61.1800,16.3200,0.000054
_233_,VGND,li1,58.1900,16.3200,0.000052
_232_,VGND,li1,50.8300,21.7600,0.000060
_231_,VGND,li1,64.8600,21.7600,0.000074
_230_,VGND,li1,62.7900,16.3200,0.000054
_229_,VGND,li1,58.6500,21.7600,0.000068
_228_,VGND,li1,60.4900,27.2000,0.000062
_227_,VGND,li1,61.8700,27.2000,0.000062
_226_,VGND,li1,61.6400,32.6400,0.000132
_225_,VGND,li1,58.4200,32.6400,0.000131
_224_,VGND,li1,58.6500,27.2000,0.000061
_223_,VGND,li1,40.0200,21.7600,0.000049
_222_,VGND,li1,46.2300,21.7600,0.000056
_221_,VGND,li1,48.3000,43.5200,0.000211
_220_,VGND,li1,27.6000,16.3200,0.000026
_219_,VGND,li1,36.5700,21.7600,0.000040
_218_,VGND,li1,32.8900,21.7600,0.000034
_217_,VGND,li1,22.7700,16.3200,0.000024
_216_,VGND,li1,24.1500,21.7600,0.000019
_215_,VGND,li1,29.6700,21.7600,0.000030
_214_,VGND,li1,21.8500,21.7600,0.000019
_213_,VGND,li1,20.9300,27.2000,0.000016
_212_,VGND,li1,23.2300,27.2000,0.000016
_211_,VGND,li1,21.3900,27.2000,0.000016
_210_,VGND,li1,18.6300,27.2000,0.000016
_209_,VGND,li1,10.1200,27.2000,0.000016
_208_,VGND,li1,15.4100,27.2000,0.000016
_207_,VGND,li1,22.3100,32.6400,0.000068
_206_,VGND,li1,23.6900,32.6400,0.000068
_205_,VGND,li1,12.6500,27.2000,0.000016
_204_,VGND,li1,20.0100,32.6400,0.000069
_203_,VGND,li1,11.7300,38.0800,0.000102
_202_,VGND,li1,17.7100,38.0800,0.000097
_201_,VGND,li1,8.0500,38.0800,0.000102
_200_,VGND,li1,8.5100,48.9600,0.000102
_199_,VGND,li1,17.7100,48.9600,0.000095
_198_,VGND,li1,59.8000,59.8400,0.000040
_197_,VGND,li1,9.6600,48.9600,0.000102
_196_,VGND,li1,46.6900,59.8400,0.000030
_195_,VGND,li1,57.9600,59.8400,0.000038
_194_,VGND,li1,60.0300,59.8400,0.000040
_193_,VGND,li1,54.2800,48.9600,0.000180
_192_,VGND,li1,48.9900,48.9600,0.000175
_191_,VGND,li1,48.9900,65.2800,0.000001
_190_,VGND,li1,48.9900,70.7200,0.000135
_189_,VGND,li1,46.2300,59.8400,0.000030
_188_,VGND,li1,47.3800,54.4000,0.000190
_187_,VGND,li1,50.6000,54.4000,0.000208
_186_,VGND,li1,48.9900,59.8400,0.000032
_185_,VGND,li1,42.0900,59.8400,0.000027
_184_,VGND,li1,33.3500,59.8400,0.000021
_183_,VGND,li1,43.9300,59.8400,0.000029
_182_,VGND,li1,28.9800,59.8400,0.000018
_181_,VGND,li1,33.1200,59.8400,0.000021
_180_,VGND,li1,26.9100,59.8400,0.000016
_179_,VGND,li1,59.1100,43.5200,0.000219
_178_,VGND,li1,57.7300,48.9600,0.000182
_177_,VGND,li1,78.8900,48.9600,0.000198
_176_,VGND,li1,71.7600,48.9600,0.000193
_175_,VGND,li1,73.8300,48.9600,0.000195
_174_,VGND,li1,77.0500,59.8400,0.000052
_173_,VGND,li1,76.1300,59.8400,0.000052
_172_,VGND,li1,74.2900,59.8400,0.000050
_171_,VGND,li1,48.7600,38.0800,0.000240
_170_,VGND,li1,49.9100,38.0800,0.000240
_169_,VGND,li1,43.7000,32.6400,0.000129
_168_,VGND,li1,48.5300,32.6400,0.000129
